canonical_smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,5.344957658668799,12.943032740643691,12.943032740643691,0.040356833080914756,-0.3316985468682885,0.6649515564043438,14.964285714285714,379.4350000000002,357.25900000000007,379.16960516399996,144,0,0.3303069569538919,-0.30522823652975123,0.3303069569538919,0.30522823652975123,1.1071428571428572,1.8928571428571428,2.642857142857143,19.142144627837382,10.061424230458927,2.1657117425490906,-2.259972928811886,2.198570892537371,-2.316372695449345,5.9548430227114855,0.09749814275071056,3.045171659027667,1.3395408561115358,1049.3614208366469,19.509860921691395,15.527681354762791,15.527681354762791,13.61419354072963,9.519481898749694,9.519481898749694,7.062404363032228,7.062404363032228,5.19051865853879,5.19051865853879,3.6899882750676145,3.6899882750676145,-2.989999999999999,3607724.490629802,18.376880625206407,7.941239509542762,3.8212754942862226,161.64639986292545,4.9839785209472085,5.817220841045895,5.783244946364939,0.0,0.0,5.689743398203474,14.261546562713654,9.184952231746642,0.0,0.0,18.208754243757102,49.36378043960824,37.19164686243,11.033401435232523,9.184952231746642,22.513685694653297,0.0,14.450987899589041,0.0,19.26246486877803,19.634269217737724,76.47190956954495,0.0,0.0,5.689743398203474,4.39041504767482,0.0,0.0,39.86850206369171,0.0,5.817220841045895,29.620453544546844,59.40149383859858,0.0,16.73044074828836,0.0,58.1,0.0,13.979489415818463,0.0,17.29020918561431,11.984273114623004,49.2063532118781,24.26546827384644,4.567099647791355,24.26546827384644,15.959908358631566,0.0,14.697728394007308,0.0,29.659298918412418,0.0,3.208379807355919,-0.2913417137873737,13.390914947953123,4.077047452207084,2.424638860518189,0.0,0.2727272727272727,28,1,5,0,1,1,0,2,1,3,0,0,4,1,6,2,6,0,0,0,0,0,5.2119718029657145,4,3.6784000000000026,107.85320000000003,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.555799011135841,12.905095918537544,12.905095918537544,0.04136916296244819,-0.8005754945035277,0.759345285057915,17.192307692307693,375.87100000000015,352.6870000000001,375.140134876,138,0,0.16242475251779714,-0.38506878637379266,0.38506878637379266,0.16242475251779714,1.0769230769230769,1.6923076923076923,2.3076923076923075,35.49569167517022,9.84220725124768,2.331757980620462,-2.382150947002091,2.3296800678336322,-2.4246587286308214,6.300922490189207,-0.025991976511099708,2.642309275375368,1.4445792101332056,709.6385569005645,18.57070333293597,14.627154049305076,15.383082995323532,12.460145542249931,8.95777329591331,9.335737768922536,6.91374111744987,7.350176897921855,5.109169286757554,5.361145602097039,3.4386964145742724,3.564684572244015,-1.75,770962.4311319233,19.02387755102041,8.295268231160758,4.697041636230826,157.95153635385225,10.006437125691184,5.817220841045895,5.783244946364939,0.0,0.0,0.0,4.794537184071822,4.39041504767482,0.0,0.0,23.733674027155736,67.76887517715726,30.096419240189483,5.601050810983688,14.291479626587348,17.384184836597456,0.0,4.899909730850478,0.0,31.284337302687728,19.634269217737724,70.4976936858741,0.0,0.0,0.0,4.39041504767482,0.0,11.600939890232516,35.42395128979385,5.601050810983688,5.817220841045895,41.60472665916985,48.53093654769288,5.022633313741326,0.0,0.0,40.540000000000006,5.601050810983688,14.291479626587348,0.0,11.600465787410833,29.84854967421635,31.618542332360732,24.26546827384644,0.0,24.26546827384644,4.899909730850478,11.600939890232516,12.905095918537544,5.91792141513375,14.40157734459167,11.548718608449065,0.6671979224721805,-0.2891484237246511,13.087116898603641,2.5419143929763517,2.4140503674048945,0.0,0.38095238095238093,26,1,3,0,1,1,0,2,0,2,0,0,3,1,5,1,6,0,1,1,0,0,6.069544887787382,3,4.425600000000004,100.98730000000005,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.714442690992226,13.4510215925323,13.4510215925323,0.10063092331847856,-0.25084267667338733,0.35597735527739444,14.428571428571429,476.61100000000016,442.3390000000002,476.26392014799995,184,0,0.22216540054381767,-0.3401343912567839,0.3401343912567839,0.22216540054381767,0.7428571428571429,1.3142857142857143,1.8857142857142857,19.143522562571523,9.87122843232531,2.2120827781381425,-2.3475362144955874,2.2958466394840267,-2.483761565735155,5.758265695209793,-0.13257282392523553,2.8889820010872906,1.21966857718652,972.1611260244855,24.45960838999722,20.212576008002475,20.212576008002475,17.080520035918415,12.632957599530164,12.632957599530164,9.359496269324769,9.359496269324769,6.935803967209021,6.935803967209021,4.902385703771791,4.902385703771791,-3.049999999999999,99352876.82049622,25.055196264436628,12.59456330290421,7.464318642399758,206.93132599715804,4.899909730850478,11.63444168209179,0.0,5.907179729351506,0.0,0.0,9.694446914922299,8.78083009534964,0.0,0.0,54.59730361615449,73.18386564655405,38.51775329273771,0.0,13.575367279421462,5.907179729351506,0.0,9.799819461700956,0.0,38.02201416079144,32.72378202956288,107.18756804718375,0.0,0.0,0.0,8.78083009534964,0.0,0.0,48.43078122061533,11.21535880699783,11.63444168209179,48.291547012956414,78.86277189000094,0.0,0.0,0.0,23.550000000000004,0.0,13.575367279421462,0.0,23.45952745760469,6.4208216229260096,69.5339715046609,29.828919765543436,0.0,47.36447921008175,17.0326438677737,0.0,26.9020431850646,0.0,17.032131549758645,0.0,3.372733139997512,-0.14340184533611833,23.56700526481744,4.3048557132910386,4.2979663257402185,0.0,0.36666666666666664,35,0,3,0,1,1,1,3,0,3,0,0,2,0,5,1,10,0,1,1,0,0,9.015978726261034,4,6.044000000000007,136.27699999999996,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(CCO)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,6.900664722314042,12.093167883570118,12.093167883570118,0.03529952300785677,-0.08858152225385707,0.8622411034314903,16.59259259259259,382.89100000000025,359.70700000000016,382.144805656,140,0,0.22439775948338084,-0.3958416320164654,0.3958416320164654,0.22439775948338084,1.1111111111111112,1.8888888888888888,2.6666666666666665,35.49569171748697,9.883070684544899,2.2579053449718955,-2.3005278292441242,2.3794300026071133,-2.365025695094249,6.302786099913761,-0.13181027359743216,2.847642983032509,1.7553254108779224,870.6613657458569,18.802754140504845,15.248809414603103,16.004738360621555,13.169035095596021,9.508344790974611,9.886309263983838,7.145548496133631,7.581984276605616,5.527304323903196,5.762401426690934,4.163051147500937,4.357751373875853,-2.1699999999999995,2060941.7419680161,18.205323124111292,7.829161513005722,3.6433111093209227,164.0400989749523,10.006437125691184,0.0,0.0,5.907179729351506,0.0,0.0,9.77851570501903,0.0,0.0,0.0,29.306778557225,60.572742172179844,36.30291585017483,12.300809959361379,9.901064578912528,23.081224149653288,0.0,9.883888251797686,0.0,32.10410811463005,19.696394776338067,69.50869922767117,0.0,0.0,0.0,0.0,0.0,11.600939890232516,40.59399015232797,17.63618042992384,0.0,41.646747338717475,42.1017834439904,5.022633313741326,5.573104530069267,0.0,53.43,0.0,4.794537184071822,0.0,18.934883316790433,13.08951281182515,36.39984780029383,27.83656353522952,0.0,23.229487439386773,18.19910120538483,21.69144580602043,0.0,6.262134248215343,18.689687220847933,9.784631691553106,7.413038955009104,0.03529952300785677,10.307164123684872,5.646711773765046,1.3057769083611872,0.0,0.36363636363636365,27,1,4,1,1,2,1,1,1,2,0,0,3,1,5,2,2,0,1,1,0,0,5.278978338337971,4,3.6403000000000025,106.63580000000003,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.779891911959945,13.440162494354176,13.440162494354176,0.07456330059220218,-0.26695380134669655,0.3869264417691969,14.457142857142857,480.5740000000001,449.32600000000025,480.238848272,184,0,0.2224885686800416,-0.34012440154857104,0.34012440154857104,0.2224885686800416,0.7142857142857143,1.2,1.7142857142857142,19.144898219026167,9.871227976249592,2.213560593642788,-2.3475452667480816,2.295882067316882,-2.4845595153794524,5.761415676022358,-0.13244054262674937,2.878151268825524,1.242867398300162,999.0309926779322,24.622745096813752,19.80608343063553,19.80608343063553,16.974366886035767,12.232623438557734,12.232623438557734,9.146810499777864,9.146810499777864,6.7776831787299345,6.7776831787299345,4.716313627479439,4.716313627479439,-3.1199999999999988,87303492.01711808,24.987335241141324,12.026249081349995,7.183036712480853,204.7319192856877,4.899909730850478,17.451662523137685,0.0,5.907179729351506,0.0,0.0,9.694446914922299,13.171245143024459,0.0,0.0,36.39820241076966,78.89577816055126,38.51775329273771,0.0,17.96578232709628,5.907179729351506,0.0,9.799819461700956,0.0,31.60119253786543,32.72378202956288,106.93842181976802,0.0,0.0,0.0,13.171245143024459,0.0,0.0,48.43078122061533,11.21535880699783,17.451662523137685,41.87072539003041,72.79640482153933,0.0,0.0,0.0,23.550000000000004,0.0,17.96578232709628,0.0,29.27674829865058,25.93115605767717,49.16626693868073,36.39820241076966,36.39820241076966,4.899909730850478,4.899909730850478,0.0,39.92062376605199,0.0,16.87768086658006,0.0,3.0133393673238404,-0.5847987284443392,19.4100975756988,2.86324570291598,3.999811449873679,0.0,0.3448275862068966,35,0,3,0,1,1,1,3,0,3,0,0,2,0,6,1,9,0,1,1,0,0,8.585826213976006,4,5.793000000000006,131.618,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,5.0,12.56065024418546,12.56065024418546,0.08954781896805275,-2.969896527244525,0.21046204232174903,13.837209302325581,625.467,601.2750000000001,624.1367338080001,220,0,0.38816619389290724,-0.4169369555756226,0.4169369555756226,0.38816619389290724,0.9767441860465116,1.744186046511628,2.441860465116279,35.49678645096362,10.052604053246823,2.262947807953684,-2.3262926916763114,2.3495253957337416,-2.458649031955607,6.328766389787525,-0.05279353931065381,3.3841089563552917,1.1961411907074269,1682.0859289487662,29.92371000513497,22.422966939365338,23.934824831402246,20.85137698374751,13.331112112241419,14.087041058259873,9.719971947855903,10.563607855068494,6.9582998795196165,7.539864415899147,4.973182885109421,5.319419843832219,-4.549999999999999,6894206610.637649,28.56409222669074,12.359008601177006,6.297298876278208,254.20306637465285,20.270349892663187,12.151724572764468,16.981740716219015,5.879988336435371,0.0,12.642619598784172,4.567099647791355,24.730451267860655,8.78083009534964,0.0,35.33461391738825,55.306212725083284,41.4711917895566,16.906863160037965,18.31223023322151,51.90212128370569,0.0,29.81980233558652,0.0,25.49498916144608,23.30621114668196,83.23310095847638,0.0,22.955230600815856,20.270349892663187,25.080616331940053,5.879988336435371,23.20187978046503,56.27698697133747,0.0,0.0,12.841643245852019,73.18783433099372,10.045266627482652,28.239120202764475,0.0,110.09,12.642619598784172,13.575367279421462,0.0,11.921829165583333,64.46995417406232,11.250837766380558,24.656897783300842,0.0,53.098036195484234,35.22228545550481,28.18585830141224,30.82048155053493,12.761977020083803,32.63429570433628,6.789307427283925,3.184644988866577,1.080028676078969,17.093890682834985,4.090367707191207,-1.7327715349884603,0.0,0.20689655172413793,43,2,10,0,1,1,2,2,3,5,0,0,8,2,14,4,7,0,1,1,0,0,8.209857244522887,6,6.576200000000005,160.3743999999997,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
O=C(Nc1ccccc1OCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)C1CCC1,5.300000202445418,12.27579099255227,12.27579099255227,0.04519433182059451,-0.6315463601520601,0.5138552471395408,18.393939393939394,493.43100000000027,463.1910000000002,492.1582628,178,0,0.22708468078816293,-0.4902840176022513,0.4902840176022513,0.22708468078816293,1.0909090909090908,1.8484848484848484,2.5454545454545454,35.49826299881127,9.845802152731931,2.2602057796825945,-2.328995576582289,2.305601147257372,-2.4277877053344965,6.415753433515598,-0.12164291474691895,2.7571362558498693,1.19600826840146,907.3855961289709,23.20853153444066,18.512564730985144,20.024422623022055,15.974366886035767,11.525145509773226,12.281074455791682,8.771798143609555,9.586198397090767,6.24948289818784,6.988512176925857,4.090038540508548,4.378118789890896,-1.9899999999999993,21857771.152591057,24.144626592088866,11.428282061129172,6.761467794557785,204.32015712448677,24.79695163729761,30.313838406577332,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,41.75543554031427,49.94875476555049,31.618542332360732,15.732652902166215,19.374790486512623,34.7964457845001,0.0,4.899909730850478,5.917906046161393,44.31204089012665,31.557939786256977,52.50983610671392,0.0,11.49902366656781,14.790514511606428,5.687386274683562,11.49902366656781,23.20187978046503,54.36270081278993,4.794537184071822,5.917906046161393,32.10410811463005,42.46456947923127,10.045266627482652,0.0,0.0,71.03,6.103966387748303,9.901064578912528,0.0,24.53593412777412,28.026921141362696,50.943132759739115,0.0,12.13273413692322,30.33183534230805,10.216698334856808,32.67560568806513,11.88651654190813,12.02376186340024,14.491069510469828,14.477037342683188,0.654505505785649,1.4521739654244654,12.67532718499186,4.214339627843297,2.3474906797155617,0.0,0.48,33,2,6,1,1,2,1,2,0,2,1,0,5,2,8,1,9,1,1,2,0,1,8.361563725910047,4,5.015100000000005,130.46650000000002,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)/C=C/C(=O)O.[2H]C([2H])(Cc1c[nH]c2ccccc12)N(C)C,6.468521082957745,9.553611111111111,9.553611111111111,0.3928703703703704,-1.3145190854119426,0.7344534379191102,12.681818181818182,306.3582035560001,284.186,306.154860612,118,0,0.32806586375914176,-0.4780707501605797,0.4780707501605797,0.32806586375914176,1.2272727272727273,1.8181818181818181,2.3636363636363638,16.37050433694692,10.115655546734333,2.0178511044063447,-2.073651236654666,2.1734391304483967,-2.142992495273237,5.891904728459675,-0.13371439576970934,2.883822819579029,3.074999860937508e-07,688.468467188934,18.328062645816686,14.40669603294153,12.40669603294153,11.130734840239553,7.495986796802475,6.495986796802476,4.598623763019536,4.598623763019536,2.629142152053395,2.629142152053395,1.6637341888850063,1.6637341888850063,-2.5999999999999996,136765.29721853544,14.342003668442658,8.634732469464938,6.2335553305983264,131.03927948378288,20.096943041479097,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,18.19910120538483,32.14598414843899,38.49018551401828,0.0,22.543646270165496,22.84153550798476,0.0,9.883888251797686,0.0,6.4208216229260096,20.592203649670324,48.17780355082427,0.0,0.0,0.0,0.0,0.0,0.0,52.62775726705311,16.009895991069655,0.0,8.304968604037436,42.61435205912728,0.0,10.902924932081056,0.0,93.62999999999998,18.435470260219645,9.589074368143644,0.0,0.0,18.572861836593773,16.466376423778055,0.0,18.99525369620486,30.462311845459514,4.9839785209472085,12.95457190202185,15.822166477702192,0.0,23.87763038548753,16.729282407407407,2.084589002267574,-2.514074074074074,7.9772600151171575,3.403449074074074,-1.3145190854119426,3.5175491307634164,0.25,22,3,6,0,0,0,0,1,1,2,0,0,3,3,6,1,5,0,0,0,0,0,5.6290620342312305,2,1.9838000000000002,84.96830000000004,2,0,0,0,0,1,1,0,2,2,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)CC(O)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,6.900664722314042,10.79787375307945,10.79787375307945,0.21242411484644963,-0.9641469069928104,0.8026458698274389,18.0,412.91700000000026,387.7170000000002,412.15537034000005,152,0,0.30552338098090537,-0.4811588034180087,0.4811588034180087,0.30552338098090537,1.1379310344827587,1.896551724137931,2.6551724137931036,35.49569183002193,9.882812300585307,2.255690261935437,-2.310296254536597,2.3793465367363327,-2.3758644214927385,6.302780565173937,-0.1389624814689578,2.8453369554723613,1.6391875170455539,916.8045390145014,20.380104409694468,16.273373279292684,17.029302225311138,14.00804039084698,10.083040261649497,10.461004734658726,7.843449365198682,8.279885145670665,5.820743258359859,6.055840361147598,4.4529392903931155,4.647639516768031,-2.209999999999999,4359955.342261587,20.07864454673821,8.656051321800117,4.525811783563823,175.19927484154488,15.11296452053189,0.0,0.0,0.0,0.0,5.969305287951849,9.77851570501903,0.0,0.0,0.0,29.306778557225,60.572742172179844,36.42685063316139,18.218716005522772,15.007591973753234,23.14334970825363,0.0,9.883888251797686,0.0,38.20807450237835,19.634269217737724,69.50869922767117,0.0,0.0,0.0,0.0,0.0,11.600939890232516,51.80448393491697,17.63618042992384,0.0,41.646747338717475,42.1017834439904,5.022633313741326,5.573104530069267,0.0,73.66,12.073271675700152,9.901064578912528,0.0,6.4208216229260096,6.544756405912575,49.48936061211898,27.83656353522952,0.0,18.3295777085363,23.099010936235306,21.69144580602043,0.0,6.274428212791609,17.69471322138131,19.566924820930744,7.428691374379056,-0.9641469069928104,10.295691992414655,4.470413592532943,2.0110614703402705,0.0,0.391304347826087,29,2,5,1,1,2,0,1,1,2,1,0,4,2,6,2,4,0,1,1,0,1,5.993164747198207,4,3.566900000000003,113.05260000000004,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
O=C(O)Cc1ccc(OCCN2CCC(c3nc4ccccc4n3CCOc3ccccc3)CC2)cc1,6.567030709125595,10.830968091599349,10.830968091599349,0.030829887635319464,-0.8257807704397211,0.312984757559061,14.594594594594595,499.6110000000002,466.3470000000004,499.24710653600005,192,0,0.3073147959887233,-0.492264447851077,0.492264447851077,0.3073147959887233,0.8378378378378378,1.4864864864864864,2.2162162162162162,16.48030676334794,9.956285816048272,2.251735277304234,-2.3141285688471567,2.3009538754174153,-2.3611827928048563,5.756818869776923,-0.13573319389815325,3.2890473175077086,1.1413215540976216,1262.8847609257198,25.451172221559936,20.960464052725115,20.960464052725115,18.152999680989847,12.94434733117026,12.94434733117026,9.450710810920354,9.450710810920354,6.918575290536041,6.918575290536041,4.997817528165719,4.997817528165719,-3.839999999999999,410529308.4655236,24.83677433632933,11.930258845450139,6.48570721745445,216.8172480382067,19.147352950232158,30.53719209359357,0.0,0.0,0.0,5.969305287951849,9.694446914922299,4.9839785209472085,0.0,0.0,42.46456947923127,67.89280996014382,12.462662452073968,23.99897946407111,19.374790486512627,17.002706723184374,0.0,14.450987899589041,0.0,31.725127320851996,32.84803314676356,90.25062787969787,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,58.37485372914515,17.760115212910407,0.0,30.147405281710338,78.86277189000094,0.0,11.033401435232523,0.0,76.82000000000001,5.969305287951849,4.794537184071822,0.0,6.4208216229260096,19.13166997518723,67.42424924338331,5.516700717616262,0.0,60.6636706846161,27.66611058402666,19.564231823388013,14.238435297243273,0.0,18.31747768355438,8.898845834577003,2.9873616242245644,2.4186185868159313,25.62014592108822,2.1553331831998452,4.863781869296786,0.0,0.3333333333333333,37,1,7,0,1,1,0,3,1,4,0,0,6,1,7,2,11,0,1,1,0,0,8.008355316714647,5,5.000800000000005,143.36179999999982,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cc(-c2cccc(COc3ccc4c(=O)n(C5CCCC5)sc4c3)c2)ccc1Cl,5.0,12.752961318672813,12.752961318672813,0.07653290994850503,-1.0548186992165596,0.3308300485892745,14.090909090909092,479.98500000000024,457.8090000000002,479.095806864,168,0,0.33672918337822766,-0.488861952658722,0.488861952658722,0.33672918337822766,1.0606060606060606,1.8484848484848484,2.6363636363636362,35.49569259826175,10.009873167674408,2.2072036805770647,-2.092309004710177,2.3289471603121092,-2.162037792673708,7.134715633032514,0.06968500419033771,3.45877673994346,1.3491656878834823,1364.9332531801836,22.949018510446816,17.791771692883223,19.364197219829403,15.991203638441375,10.899625543101418,12.05098667824462,8.30731265440669,9.730306069122744,6.099275911080316,7.6239862508122815,4.365987114313965,5.739987609910947,-3.089999999999999,54280350.81484683,21.739873706841554,9.04050363023709,4.408704467544784,199.52118184617805,9.843390348640755,12.356393797796823,0.0,0.0,5.559266895052007,5.969305287951849,8.751198292332418,4.794537184071822,0.0,0.0,60.240538021497656,65.93020013171268,6.041840829147961,20.672228936372218,14.637927532712578,39.188875920684936,0.0,3.9566611082605965,0.0,38.33200928536492,0.0,87.16701106087525,0.0,16.876414816677897,10.296129848852056,0.0,5.749511833283905,23.133426501799192,15.032493791053152,6.606881964512918,0.0,47.646567488317814,65.45820786868792,5.022633313741326,21.213047114327885,0.0,68.53,5.969305287951849,14.69560176298435,0.0,16.14535170049033,18.398234626944785,39.6181418518769,24.374129857418694,18.19910120538483,46.42123058749186,0.0,16.337802844032566,8.904734135308008,7.522881123702729,24.15023844642171,10.29414068866088,2.795658687711133,-0.3396507529185624,18.729736390183646,4.528613969125082,0.3580917562498249,0.0,0.23076923076923078,33,1,5,1,0,1,0,3,1,4,0,0,5,1,7,1,6,1,0,1,0,0,5.9557396111393,5,6.775700000000005,131.7693,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
